order_id,payment_id,user_id,product_id,category,sub_category,timestamp,price,quantity,discount_pct,total_amount,payment_method,order_status,is_fraud
9935,9935,1701,2561,Fashion,Clothing & Accessories,2024-08-27 17:19:22,462.93,3,14.6,1186.03,Credit Card,Completed,0
9936,9936,1678,2098,Electronics,Mobiles & Laptops,2024-12-04 09:46:45,1163.23,1,5.1,1103.91,UPI,Completed,0
9937,9937,1155,2845,Electronics,Mobiles & Laptops,2024-09-10 21:39:23,687.45,1,8.7,627.64,Debit Card,Completed,0
9938,9938,1669,2079,Electronics,Mobiles & Laptops,2024-12-26 18:19:40,458.36,3,7.5,1271.95,Net Banking,Completed,0
9939,9939,2156,2402,Fashion,Clothing & Accessories,2024-11-23 19:03:52,714.94,3,23.3,1645.08,Debit Card,Completed,0
9940,9940,1584,2228,Sports & Fitness,Exercise Equipment,2024-03-16 20:49:55,398.0,2,20.5,632.82,UPI,Completed,0
9941,9941,1925,2650,Appliances,Large Appliances,2024-09-05 18:19:21,866.97,1,15.3,734.32,Debit Card,Completed,0
9942,9942,1519,2630,Home & Kitchen,Furniture & Decor,2024-10-14 18:57:07,610.39,1,14.5,521.88,UPI,Completed,0
9943,9943,1417,2715,Electronics,Mobiles & Laptops,2024-09-21 17:50:35,829.12,1,5.1,786.83,Wallet,Completed,0
9944,9944,1749,2016,Fashion,Clothing & Accessories,2024-12-27 20:11:49,488.74,1,2.1,478.48,Wallet,Returned,0
9945,9945,1293,2655,Electronics,Mobiles & Laptops,2024-11-09 14:19:58,991.35,4,13.4,3434.04,Wallet,Completed,0
9946,9946,1613,2673,Fashion,Clothing & Accessories,2024-04-25 20:03:25,255.36,1,6.6,238.51,UPI,Cancelled,1
9947,9947,1959,2634,Electronics,Mobiles & Laptops,2024-06-18 11:58:32,1200.0,1,7.4,1111.2,Wallet,Completed,0
9948,9948,1351,2520,Fashion,Clothing & Accessories,2024-12-13 08:22:11,704.12,2,14.8,1199.82,UPI,Completed,0
9949,9949,1308,2052,Sports & Fitness,Exercise Equipment,2024-02-06 21:07:53,454.25,2,19.9,727.71,Net Banking,Completed,0
9950,9950,1004,2282,Fashion,Clothing & Accessories,2024-11-28 01:20:39,370.88,3,2.4,1085.94,Credit Card,Completed,0
9951,9951,2090,2673,Fashion,Clothing & Accessories,2024-04-09 11:58:25,229.7,1,6.9,213.85,Debit Card,Completed,0
9952,9952,1017,2329,Electronics,Mobiles & Laptops,2024-07-17 23:23:06,549.98,1,5.9,517.53,Net Banking,Cancelled,0
9953,9953,1976,2563,Books,Educational,2024-08-01 17:52:40,133.85,3,9.2,364.61,Credit Card,Completed,0
9954,9954,1635,2178,Sports & Fitness,Exercise Equipment,2024-11-06 07:51:07,429.74,3,10.1,1159.01,Wallet,Completed,0
9955,9955,2046,2571,Electronics,Mobiles & Laptops,2024-09-07 18:34:07,861.87,1,11.8,760.17,UPI,Completed,0
9956,9956,1032,2066,Books,Educational,2024-09-21 13:39:00,210.44,2,20.6,334.18,UPI,Cancelled,0
9957,9957,1441,2833,Fashion,Clothing & Accessories,2024-12-08 22:40:50,553.39,2,10.1,995.0,Credit Card,Completed,0
9958,9958,1448,2605,Fashion,Clothing & Accessories,2024-11-02 08:41:36,411.24,2,11.9,724.6,Debit Card,Completed,0
9959,9959,1860,2448,Home & Kitchen,Furniture & Decor,2024-08-24 12:15:45,504.09,1,14.1,433.01,Credit Card,Completed,0
9960,9960,1862,2405,Fashion,Clothing & Accessories,2024-10-23 18:43:31,355.25,1,14.3,304.45,Debit Card,Cancelled,0
9961,9961,1915,2619,Appliances,Large Appliances,2024-01-10 17:27:36,714.01,3,15.7,1805.73,Debit Card,Cancelled,0
9962,9962,2036,2014,Appliances,Large Appliances,2024-01-25 18:58:50,983.49,4,14.4,3367.47,Credit Card,Completed,0
9963,9963,1631,2569,Appliances,Large Appliances,2024-08-08 17:06:38,1060.95,1,10.3,951.67,Net Banking,Completed,0
9964,9964,1036,2602,Electronics,Mobiles & Laptops,2024-11-24 20:43:24,1094.3,1,14.9,931.25,UPI,Completed,0
9965,9965,1164,2153,Appliances,Large Appliances,2024-07-06 14:10:00,602.06,1,16.1,505.13,Credit Card,Completed,0
9966,9966,2051,2465,Appliances,Large Appliances,2024-10-05 19:33:13,1135.78,1,10.0,1022.2,UPI,Completed,0
9967,9967,2156,2243,Home & Kitchen,Furniture & Decor,2024-12-17 18:40:15,338.75,2,22.9,522.35,UPI,Cancelled,0
9968,9968,1058,2290,Electronics,Mobiles & Laptops,2024-08-09 15:25:06,711.04,4,8.7,2596.72,Debit Card,Completed,0
9969,9969,2107,2074,Fashion,Clothing & Accessories,2024-05-02 10:42:42,632.35,2,6.5,1182.49,UPI,Completed,0
9970,9970,2184,2264,Fashion,Clothing & Accessories,2024-06-18 07:34:44,476.46,2,7.4,882.4,Net Banking,Completed,0
9971,9971,1981,2110,Home & Kitchen,Furniture & Decor,2024-11-28 11:22:31,368.39,3,9.2,1003.49,UPI,Cancelled,0
9972,9972,1387,2342,Electronics,Mobiles & Laptops,2024-08-02 10:34:17,848.74,2,16.8,1412.3,UPI,Completed,0
9973,9973,1228,2386,Books,Educational,2024-12-19 09:44:57,276.94,1,17.7,227.92,Credit Card,Completed,0
9974,9974,1104,2710,Electronics,Mobiles & Laptops,2024-04-14 15:47:42,615.58,3,19.6,1484.78,Net Banking,Completed,0
9975,9975,1764,2316,Sports & Fitness,Exercise Equipment,2024-11-11 11:22:49,806.37,2,8.9,1469.21,Debit Card,Completed,0
9976,9976,1677,2466,Sports & Fitness,Exercise Equipment,2024-05-22 12:30:12,689.0,1,12.5,602.88,Net Banking,Cancelled,0
9977,9977,1112,2550,Fashion,Clothing & Accessories,2024-06-05 16:22:29,465.6,1,8.8,424.63,Debit Card,Completed,0
9978,9978,2199,2010,Sports & Fitness,Exercise Equipment,2024-03-15 10:03:19,632.47,2,10.5,1132.12,UPI,Cancelled,0
9979,9979,1584,2506,Electronics,Mobiles & Laptops,2024-12-03 14:00:13,1193.47,3,13.2,3107.8,Credit Card,Completed,0
9980,9980,1789,2503,Electronics,Mobiles & Laptops,2024-11-24 20:45:00,884.4,3,11.7,2342.78,UPI,Completed,0
9981,9981,1765,2650,Appliances,Large Appliances,2024-05-23 21:37:15,643.4,1,9.5,582.28,UPI,Completed,0
9982,9982,1889,2255,Fashion,Clothing & Accessories,2024-02-23 11:44:21,245.86,1,17.4,203.08,Credit Card,Completed,0
9983,9983,1803,2313,Home & Kitchen,Furniture & Decor,2024-11-15 03:53:50,374.17,3,16.8,933.93,UPI,Returned,0
9984,9984,1866,2214,Electronics,Mobiles & Laptops,2024-07-17 14:50:22,1200.0,1,11.7,1059.6,UPI,Completed,0
9985,9985,1502,2037,Books,Educational,2024-05-05 23:32:40,231.43,2,2.4,451.75,Wallet,Cancelled,0
9986,9986,2066,2121,Electronics,Mobiles & Laptops,2024-10-21 10:23:28,1153.62,1,18.0,945.97,Wallet,Returned,0
9987,9987,1817,2411,Electronics,Mobiles & Laptops,2024-09-24 08:41:01,626.86,1,18.2,512.77,UPI,Returned,0
9988,9988,1207,2273,Appliances,Large Appliances,2024-10-06 17:34:07,981.49,1,5.6,926.53,Credit Card,Returned,1
9989,9989,2052,2580,Electronics,Mobiles & Laptops,2024-05-02 18:56:58,1178.71,1,9.7,1064.38,UPI,Completed,0
9990,9990,1138,2499,Fashion,Clothing & Accessories,2024-11-19 13:02:14,564.56,2,2.2,1104.28,UPI,Completed,0
9991,9991,1510,2709,Sports & Fitness,Exercise Equipment,2024-09-01 19:34:13,838.79,1,12.8,731.42,Credit Card,Completed,0
9992,9992,1215,2196,Appliances,Large Appliances,2024-02-17 19:47:34,791.55,1,7.0,736.14,UPI,Cancelled,0
9993,9993,1066,2807,Home & Kitchen,Furniture & Decor,2024-02-19 13:41:05,410.4,3,8.6,1125.32,UPI,Cancelled,0
9994,9994,1388,2656,Electronics,Mobiles & Laptops,2024-01-10 08:23:55,619.02,3,8.6,1697.35,Wallet,Completed,0
9995,9995,2087,2465,Appliances,Large Appliances,2024-11-18 09:08:39,973.88,3,24.1,2217.52,Wallet,Completed,0
9996,9996,1073,2822,Electronics,Mobiles & Laptops,2024-10-18 01:39:00,721.26,2,24.4,1090.55,Credit Card,Cancelled,0
9997,9997,1055,2405,Fashion,Clothing & Accessories,2024-05-27 13:10:05,288.32,1,1.3,284.57,Debit Card,Completed,1
9998,9998,1788,2538,Electronics,Mobiles & Laptops,2024-11-03 10:06:23,1068.16,1,5.2,1012.62,UPI,Completed,0
9999,9999,1733,2219,Electronics,Mobiles & Laptops,2024-11-11 07:55:02,1105.75,2,24.2,1676.32,UPI,Completed,0
10000,10000,1558,2827,Fashion,Clothing & Accessories,2024-02-17 09:24:01,649.47,2,10.6,1161.25,Credit Card,Completed,0
10001,10001,2125,2607,Fashion,Clothing & Accessories,2024-07-17 00:58:46,596.83,3,17.0,1486.11,UPI,Completed,0
10002,10002,1398,2538,Electronics,Mobiles & Laptops,2024-12-12 16:40:11,952.35,2,17.2,1577.09,UPI,Completed,0
10003,10003,1214,2447,Home & Kitchen,Furniture & Decor,2024-07-07 06:13:20,278.99,1,3.4,269.5,Debit Card,Completed,0
10004,10004,1357,2472,Appliances,Large Appliances,2024-11-23 17:41:05,722.22,1,13.1,627.61,Credit Card,Completed,0
10005,10005,1742,2416,Appliances,Large Appliances,2024-09-20 20:30:18,1189.05,1,12.2,1043.99,UPI,Completed,0
10006,10006,1279,2351,Appliances,Large Appliances,2024-10-10 11:36:16,981.66,3,5.2,2791.84,UPI,Completed,0
10007,10007,1459,2689,Fashion,Clothing & Accessories,2024-02-13 17:50:53,680.59,1,17.8,559.44,Wallet,Completed,0
10008,10008,1325,2620,Fashion,Clothing & Accessories,2024-01-23 21:37:43,581.96,1,14.1,499.9,UPI,Completed,0
10009,10009,1639,2673,Fashion,Clothing & Accessories,2024-07-05 15:47:33,502.9,2,13.8,867.0,Wallet,Completed,0
10010,10010,1724,2827,Fashion,Clothing & Accessories,2024-08-16 20:40:12,563.78,2,20.9,891.9,Credit Card,Cancelled,0
10011,10011,1869,2389,Home & Kitchen,Furniture & Decor,2024-10-24 14:24:37,267.68,2,8.7,488.78,UPI,Completed,0
10012,10012,1689,2308,Fashion,Clothing & Accessories,2024-11-08 19:24:35,678.61,4,8.1,2494.57,Debit Card,Completed,0
10013,10013,1838,2033,Books,Educational,2024-10-08 20:43:12,272.94,1,12.1,239.91,Net Banking,Completed,0
10014,10014,1176,2297,Fashion,Clothing & Accessories,2024-12-10 06:50:48,620.04,1,11.5,548.74,Wallet,Completed,0
10015,10015,2165,2253,Appliances,Large Appliances,2024-11-23 20:20:00,1014.6,1,19.7,814.72,Debit Card,Completed,0
10016,10016,1921,2367,Fashion,Clothing & Accessories,2024-04-01 17:09:49,220.19,1,21.3,173.29,Net Banking,Completed,0
10017,10017,2039,2605,Fashion,Clothing & Accessories,2024-08-05 18:25:47,432.06,1,14.7,368.55,UPI,Completed,0
10018,10018,1146,2717,Electronics,Mobiles & Laptops,2024-10-08 11:06:19,1185.73,1,14.6,1012.61,UPI,Cancelled,0
10019,10019,1404,2443,Appliances,Large Appliances,2024-09-07 20:20:09,652.77,1,17.1,541.15,Net Banking,Completed,0
10020,10020,1594,2109,Home & Kitchen,Furniture & Decor,2024-11-09 17:53:23,164.89,2,1.3,325.49,UPI,Cancelled,0
10021,10021,1478,2407,Books,Educational,2024-11-27 20:51:33,253.71,2,20.2,404.92,Debit Card,Returned,0
10022,10022,2167,2391,Appliances,Large Appliances,2024-08-27 16:03:52,895.9,2,13.9,1542.74,UPI,Completed,0
10023,10023,1978,2844,Home & Kitchen,Furniture & Decor,2024-04-18 08:03:12,270.1,2,10.2,485.1,Debit Card,Cancelled,0
10024,10024,1982,2063,Sports & Fitness,Exercise Equipment,2024-12-15 15:18:18,401.7,3,17.6,993.0,Credit Card,Completed,0
10025,10025,1013,2082,Appliances,Large Appliances,2024-12-10 20:27:07,722.43,1,12.4,632.85,Net Banking,Completed,0
10026,10026,1484,2042,Appliances,Large Appliances,2024-12-10 12:07:16,754.77,1,11.3,669.48,Net Banking,Completed,0
10027,10027,2034,2805,Books,Educational,2024-11-27 13:39:54,165.92,1,19.8,133.07,Credit Card,Completed,0
10028,10028,2087,2551,Appliances,Large Appliances,2024-11-22 12:12:11,948.13,3,18.0,2332.4,Wallet,Completed,0
10029,10029,2019,2401,Home & Kitchen,Furniture & Decor,2024-12-08 22:26:12,185.11,1,1.0,183.26,Wallet,Completed,0
10030,10030,1024,2614,Home & Kitchen,Furniture & Decor,2024-02-28 10:56:31,241.04,2,12.1,423.75,UPI,Completed,0
10031,10031,1453,2325,Fashion,Clothing & Accessories,2024-10-22 07:20:22,638.19,4,19.3,2060.08,UPI,Completed,0
10032,10032,1621,2835,Fashion,Clothing & Accessories,2024-02-14 17:20:50,315.85,2,1.3,623.49,UPI,Completed,0
10033,10033,1339,2568,Electronics,Mobiles & Laptops,2024-07-09 11:14:04,881.92,2,7.0,1640.37,Wallet,Returned,0
10034,10034,1197,2340,Electronics,Mobiles & Laptops,2024-11-07 15:08:43,531.75,1,17.9,436.57,Wallet,Completed,0
10035,10035,1110,2308,Fashion,Clothing & Accessories,2024-02-15 23:13:22,291.5,3,0.2,872.75,Wallet,Completed,0
10036,10036,1989,2440,Appliances,Large Appliances,2024-09-12 20:47:02,631.78,1,12.7,551.54,UPI,Returned,0
10037,10037,1181,2615,Fashion,Clothing & Accessories,2024-10-11 12:51:54,370.96,1,0.9,367.62,Net Banking,Completed,0
10038,10038,2057,2182,Appliances,Large Appliances,2024-12-25 12:16:39,956.25,1,11.0,851.06,Wallet,Returned,0
10039,10039,1075,2629,Electronics,Mobiles & Laptops,2024-01-15 13:08:30,805.81,1,15.5,680.91,UPI,Returned,0
10040,10040,2146,2035,Appliances,Large Appliances,2024-05-18 07:20:21,819.16,1,13.3,710.21,Wallet,Returned,0
10041,10041,1689,2313,Home & Kitchen,Furniture & Decor,2024-08-02 03:11:32,282.56,4,22.6,874.81,Wallet,Completed,0
10042,10042,1668,2876,Sports & Fitness,Exercise Equipment,2024-06-21 11:44:29,683.57,1,11.1,607.69,UPI,Completed,0
10043,10043,1771,2396,Sports & Fitness,Exercise Equipment,2024-02-18 20:54:39,410.93,3,23.0,949.25,UPI,Returned,0
10044,10044,1168,2700,Home & Kitchen,Furniture & Decor,2024-04-16 10:34:21,432.58,3,0.8,1287.36,Credit Card,Completed,0
10045,10045,2004,2538,Electronics,Mobiles & Laptops,2024-11-26 17:06:11,1190.68,2,7.7,2198.0,UPI,Returned,0
10046,10046,1892,2523,Electronics,Mobiles & Laptops,2024-11-15 19:53:10,895.88,2,15.1,1521.2,UPI,Cancelled,0
10047,10047,1795,2709,Sports & Fitness,Exercise Equipment,2024-03-05 17:48:05,358.65,1,8.3,328.88,UPI,Completed,0
10048,10048,1022,2768,Fashion,Clothing & Accessories,2024-09-25 15:56:46,320.05,4,22.4,993.44,Wallet,Cancelled,0
10049,10049,1991,2411,Electronics,Mobiles & Laptops,2024-02-13 13:46:53,714.37,2,18.4,1165.85,Credit Card,Returned,0
10050,10050,2057,2256,Electronics,Mobiles & Laptops,2024-12-10 13:59:00,1149.05,1,17.6,946.82,UPI,Returned,0
10051,10051,1401,2122,Fashion,Clothing & Accessories,2024-12-09 16:54:24,216.68,1,19.7,173.99,Credit Card,Completed,0
10052,10052,1197,2047,Electronics,Mobiles & Laptops,2024-10-07 12:51:33,671.91,2,7.4,1244.38,Wallet,Cancelled,0
10053,10053,1869,2209,Fashion,Clothing & Accessories,2024-04-01 12:22:32,510.81,1,10.7,456.15,Credit Card,Completed,0
10054,10054,1104,2196,Appliances,Large Appliances,2024-10-11 20:44:55,914.37,1,8.0,841.22,Credit Card,Completed,0
10055,10055,1740,2125,Sports & Fitness,Exercise Equipment,2024-12-18 18:33:28,492.94,1,3.9,473.72,Debit Card,Completed,0
10056,10056,1860,2034,Sports & Fitness,Exercise Equipment,2024-12-23 03:55:20,859.34,4,23.9,2615.83,Credit Card,Cancelled,0
10057,10057,1543,2730,Books,Educational,2024-09-23 11:59:22,125.75,3,19.5,303.69,Debit Card,Completed,0
10058,10058,2192,2323,Electronics,Mobiles & Laptops,2024-08-10 08:31:09,814.19,2,14.1,1398.78,Credit Card,Completed,0
10059,10059,1518,2812,Home & Kitchen,Furniture & Decor,2024-08-15 08:42:08,583.8,3,5.9,1648.07,UPI,Completed,0
10060,10060,2012,2354,Sports & Fitness,Exercise Equipment,2024-06-16 17:00:15,381.26,1,5.2,361.43,UPI,Completed,0
10061,10061,1043,2013,Sports & Fitness,Exercise Equipment,2024-05-09 08:23:44,546.71,2,7.7,1009.23,Debit Card,Cancelled,0
10062,10062,1921,2228,Sports & Fitness,Exercise Equipment,2024-12-19 16:41:45,435.32,4,8.2,1598.5,Wallet,Completed,0
10063,10063,1322,2396,Sports & Fitness,Exercise Equipment,2024-04-20 14:11:38,659.04,3,12.7,1726.03,Debit Card,Completed,0
10064,10064,1382,2641,Fashion,Clothing & Accessories,2024-12-25 11:22:27,607.47,2,0.7,1206.44,Net Banking,Completed,0
10065,10065,1725,2004,Appliances,Large Appliances,2024-11-05 19:19:47,822.16,1,9.8,741.59,Net Banking,Completed,0
10066,10066,1399,2738,Electronics,Mobiles & Laptops,2024-07-21 18:38:36,479.35,1,23.9,364.79,Credit Card,Completed,0
10067,10067,2103,2802,Fashion,Clothing & Accessories,2024-09-12 15:37:05,661.57,2,0.1,1321.82,Net Banking,Cancelled,0
10068,10068,1290,2889,Sports & Fitness,Exercise Equipment,2024-11-02 10:00:54,789.83,2,6.0,1484.88,UPI,Completed,0
10069,10069,1167,2664,Appliances,Large Appliances,2024-11-14 13:22:33,967.51,1,6.9,900.75,Debit Card,Cancelled,0
10070,10070,2096,2263,Home & Kitchen,Furniture & Decor,2024-10-18 10:47:01,372.86,2,11.6,659.22,UPI,Completed,0
10071,10071,1969,2358,Fashion,Clothing & Accessories,2024-02-19 09:23:50,313.67,1,10.8,279.79,UPI,Completed,0
10072,10072,1542,2091,Fashion,Clothing & Accessories,2024-10-11 08:34:37,340.7,2,14.2,584.64,Debit Card,Completed,0
10073,10073,1820,2071,Electronics,Mobiles & Laptops,2024-10-03 13:38:01,550.5,3,6.8,1539.2,Credit Card,Completed,0
10074,10074,1033,2760,Electronics,Mobiles & Laptops,2024-11-20 14:13:44,444.2,3,15.9,1120.72,Credit Card,Cancelled,0
10075,10075,2066,2049,Electronics,Mobiles & Laptops,2024-11-20 18:24:15,1168.03,2,21.8,1826.8,Debit Card,Completed,0
10076,10076,1733,2831,Home & Kitchen,Furniture & Decor,2024-07-14 14:42:22,465.57,3,10.6,1248.66,Wallet,Cancelled,0
10077,10077,1601,2765,Electronics,Mobiles & Laptops,2024-11-04 21:20:27,1200.0,1,16.5,1002.0,Credit Card,Completed,0
10078,10078,1724,2372,Home & Kitchen,Furniture & Decor,2024-08-21 10:13:34,178.26,1,10.6,159.36,UPI,Completed,0
10079,10079,1543,2788,Books,Educational,2024-12-01 15:23:50,200.26,2,10.7,357.66,UPI,Completed,0
10080,10080,1029,2187,Electronics,Mobiles & Laptops,2024-12-18 07:52:51,703.9,1,8.3,645.48,Credit Card,Completed,0
10081,10081,1994,2321,Fashion,Clothing & Accessories,2024-04-02 14:35:58,574.81,1,9.0,523.08,Net Banking,Completed,0
10082,10082,1076,2286,Home & Kitchen,Furniture & Decor,2024-08-28 16:00:55,191.78,1,5.0,182.19,UPI,Completed,1
10083,10083,1399,2448,Home & Kitchen,Furniture & Decor,2024-09-15 18:28:23,572.26,3,9.6,1551.97,Debit Card,Returned,0
10084,10084,1431,2367,Fashion,Clothing & Accessories,2024-08-27 11:27:16,268.03,2,5.8,504.97,Credit Card,Completed,0
10085,10085,2063,2893,Appliances,Large Appliances,2024-04-02 18:15:24,1084.02,3,12.7,2839.05,UPI,Returned,0
10086,10086,2095,2121,Electronics,Mobiles & Laptops,2024-10-24 11:18:39,1185.42,2,6.3,2221.48,Debit Card,Completed,0
10087,10087,1140,2374,Home & Kitchen,Furniture & Decor,2024-10-11 08:40:13,455.35,2,17.6,750.42,UPI,Completed,0
10088,10088,1519,2066,Books,Educational,2024-11-11 19:20:00,89.32,3,18.2,219.19,UPI,Completed,0
10089,10089,1700,2161,Electronics,Mobiles & Laptops,2024-01-03 11:07:34,690.97,2,10.9,1231.31,Debit Card,Returned,0
10090,10090,1655,2066,Books,Educational,2024-10-26 21:59:55,139.69,1,19.8,112.03,UPI,Completed,0
10091,10091,1528,2055,Electronics,Mobiles & Laptops,2024-11-27 08:13:46,896.72,3,7.0,2501.85,Debit Card,Completed,0
10092,10092,1549,2735,Electronics,Mobiles & Laptops,2024-12-10 22:49:37,710.54,1,24.9,533.62,Debit Card,Returned,0
10093,10093,1142,2758,Appliances,Large Appliances,2024-12-02 11:41:41,1078.08,1,12.5,943.32,Wallet,Completed,0
10094,10094,1952,2064,Sports & Fitness,Exercise Equipment,2024-03-26 04:38:15,347.52,2,0.7,690.17,Net Banking,Completed,0
10095,10095,2137,2502,Fashion,Clothing & Accessories,2024-04-04 11:32:40,487.13,1,0.9,482.75,UPI,Completed,0
10096,10096,1584,2650,Appliances,Large Appliances,2024-12-05 04:46:24,846.51,4,5.8,3189.65,UPI,Completed,0
10097,10097,1141,2320,Appliances,Large Appliances,2024-07-17 11:29:35,660.3,2,14.7,1126.47,Credit Card,Completed,0
10098,10098,1571,2366,Electronics,Mobiles & Laptops,2024-02-14 23:05:49,766.64,2,13.0,1333.95,Credit Card,Completed,0
10099,10099,1567,2220,Electronics,Mobiles & Laptops,2024-11-03 18:45:23,1156.23,2,10.5,2069.65,Credit Card,Completed,0
10100,10100,1035,2134,Home & Kitchen,Furniture & Decor,2024-01-06 23:22:34,385.18,3,23.4,885.14,UPI,Completed,0
10101,10101,1354,2304,Fashion,Clothing & Accessories,2024-12-14 10:09:51,511.34,2,17.9,839.62,Net Banking,Returned,0
10102,10102,1543,2011,Sports & Fitness,Exercise Equipment,2024-05-03 19:45:27,338.07,4,11.5,1196.77,Wallet,Completed,0
10103,10103,1298,2115,Home & Kitchen,Furniture & Decor,2024-11-09 21:04:35,196.74,2,8.2,361.21,UPI,Completed,0
10104,10104,1614,2600,Fashion,Clothing & Accessories,2024-01-27 21:29:44,397.27,1,10.1,357.15,UPI,Cancelled,0
10105,10105,1777,2811,Sports & Fitness,Exercise Equipment,2024-10-22 08:41:30,511.83,1,13.4,443.24,Net Banking,Completed,0
10106,10106,1608,2126,Home & Kitchen,Furniture & Decor,2024-07-28 21:02:05,282.18,3,8.8,772.04,Credit Card,Completed,0
10107,10107,2090,2256,Electronics,Mobiles & Laptops,2024-08-23 09:13:46,891.02,1,10.0,801.92,Credit Card,Completed,0
10108,10108,1338,2035,Appliances,Large Appliances,2024-04-15 10:41:29,734.41,1,18.0,602.22,UPI,Completed,1
10109,10109,1858,2769,Sports & Fitness,Exercise Equipment,2024-12-13 17:35:06,772.94,2,14.6,1320.18,Wallet,Completed,0
10110,10110,1342,2331,Electronics,Mobiles & Laptops,2024-10-01 04:40:28,526.07,1,11.7,464.52,Credit Card,Completed,0
10111,10111,1844,2292,Sports & Fitness,Exercise Equipment,2024-04-09 17:37:49,354.79,2,10.2,637.2,Debit Card,Completed,0
10112,10112,1239,2424,Appliances,Large Appliances,2024-12-21 09:42:18,966.6,1,6.3,905.7,UPI,Completed,0
10113,10113,1887,2070,Appliances,Large Appliances,2024-06-18 19:53:52,972.56,1,8.6,888.92,UPI,Completed,0
10114,10114,1333,2435,Appliances,Large Appliances,2024-08-06 09:34:08,931.71,1,6.2,873.94,UPI,Completed,0
10115,10115,2128,2645,Electronics,Mobiles & Laptops,2024-06-28 15:49:28,1154.33,1,19.8,925.77,Net Banking,Returned,0
10116,10116,1527,2389,Home & Kitchen,Furniture & Decor,2024-08-08 16:56:21,249.63,2,2.2,488.28,UPI,Completed,0
10117,10117,1724,2137,Fashion,Clothing & Accessories,2024-02-17 17:46:24,548.66,1,13.6,474.04,Wallet,Completed,0
10118,10118,1459,2578,Books,Educational,2024-11-14 16:55:44,87.7,4,17.5,289.41,Wallet,Completed,0
10119,10119,2038,2295,Fashion,Clothing & Accessories,2024-11-24 11:15:38,443.71,2,9.6,802.23,UPI,Completed,0
10120,10120,1200,2260,Appliances,Large Appliances,2024-06-11 17:34:10,1144.09,4,8.9,4169.06,Wallet,Completed,0
10121,10121,1743,2002,Home & Kitchen,Furniture & Decor,2024-10-03 12:07:57,308.73,2,5.3,584.73,Wallet,Completed,0
10122,10122,1195,2484,Home & Kitchen,Furniture & Decor,2024-02-12 07:11:33,462.61,1,2.7,450.12,UPI,Completed,0
10123,10123,1524,2550,Fashion,Clothing & Accessories,2024-06-15 19:22:51,623.42,1,23.5,476.92,Debit Card,Returned,0
10124,10124,1689,2506,Electronics,Mobiles & Laptops,2024-08-11 09:34:49,497.5,3,9.4,1352.21,UPI,Completed,0
10125,10125,2029,2431,Electronics,Mobiles & Laptops,2024-03-19 15:51:06,712.61,3,20.6,1697.44,UPI,Completed,0
10126,10126,1030,2299,Electronics,Mobiles & Laptops,2024-10-18 16:22:20,977.85,1,22.5,757.83,UPI,Completed,0
10127,10127,1861,2788,Books,Educational,2024-08-15 08:27:42,258.47,2,9.6,467.31,Credit Card,Completed,0
10128,10128,2188,2827,Fashion,Clothing & Accessories,2024-01-27 15:55:42,463.22,1,6.0,435.43,UPI,Cancelled,0
10129,10129,1894,2046,Home & Kitchen,Furniture & Decor,2024-12-16 14:54:40,197.24,2,8.2,362.13,UPI,Completed,0
10130,10130,2062,2342,Electronics,Mobiles & Laptops,2024-03-21 21:31:39,817.3,1,12.9,711.87,Credit Card,Returned,0
10131,10131,1909,2493,Books,Educational,2024-10-03 10:21:25,171.61,1,8.6,156.85,UPI,Completed,0
10132,10132,1262,2448,Home & Kitchen,Furniture & Decor,2024-08-12 23:26:05,236.57,1,10.7,211.26,Credit Card,Completed,0
10133,10133,1111,2194,Home & Kitchen,Furniture & Decor,2024-07-05 10:37:46,602.17,1,11.7,531.72,UPI,Completed,0
10134,10134,2026,2642,Electronics,Mobiles & Laptops,2024-05-11 08:24:58,595.02,3,16.0,1499.45,Credit Card,Cancelled,0
10135,10135,1512,2509,Fashion,Clothing & Accessories,2024-11-21 16:05:19,537.87,2,8.2,987.53,UPI,Completed,0
10136,10136,2151,2760,Electronics,Mobiles & Laptops,2024-08-23 18:26:18,796.31,4,6.7,2971.83,Wallet,Completed,0
10137,10137,1815,2862,Fashion,Clothing & Accessories,2024-12-13 22:22:15,389.38,2,3.4,752.28,Credit Card,Completed,0
10138,10138,1130,2418,Appliances,Large Appliances,2024-01-28 14:12:00,1051.3,1,14.5,898.86,Wallet,Completed,0
10139,10139,2062,2796,Fashion,Clothing & Accessories,2024-05-24 08:28:29,678.72,2,8.7,1239.34,Credit Card,Completed,0
10140,10140,1787,2281,Home & Kitchen,Furniture & Decor,2024-12-07 08:44:31,548.31,2,5.2,1039.6,Net Banking,Completed,0
10141,10141,1199,2466,Sports & Fitness,Exercise Equipment,2024-03-27 21:25:06,445.64,1,2.0,436.73,UPI,Completed,0
10142,10142,1308,2076,Home & Kitchen,Furniture & Decor,2024-05-24 13:45:22,496.93,2,21.9,776.2,UPI,Cancelled,0
10143,10143,1030,2283,Electronics,Mobiles & Laptops,2024-11-21 13:11:59,858.56,1,18.4,700.58,Wallet,Completed,0
10144,10144,2098,2701,Appliances,Large Appliances,2024-10-24 16:37:07,953.39,2,23.9,1451.06,UPI,Completed,0
10145,10145,1542,2254,Sports & Fitness,Exercise Equipment,2024-06-15 20:42:48,815.13,1,5.9,767.04,Debit Card,Completed,0
